attempt_id	commit	parent_commit	timestamp_utc	accuracy	parameters	status	description	proposal	train_exit	verify_exit
attempt-0026	fe07a01e3c01486f353b952a39ab597ff031e9c8	75ab580f06440c8ebd3aaff77cb2ff2efd1e2b2f	2026-08-17T06:53:44.315788+00:00	99.710000%	3332	keep	Reduce the learned positional factorization from retained rank 7 to rank 6 while retaining the 45000-step learning-rate-floor schedule, d=14, h=2, L=2, and ff=20.	Family: position representation. Retained incumbent is 3381 parameters at 99.890000%, a +0.890000 percentage-point margin over 99%. Same-family history: the current rank-7 representation was accepted as attempt-0025 under the successful training-control schedule (3381, 99.89%); the prior rank-6 micro-trial in attempt-0013 failed under the earlier 30000-step zero-ending schedule, peaking at 10.25% validation; 5 prior position-representation macro-attempts plus the rank-7 schedule reattempt. Hypothesis: one fewer learned positional coordinate may still preserve fixed-format position roles when paired with the retained 45000-step, nonzero-tail schedule that qualified rank 7; this is a representational factorization, not parameterization-preserving scalar pruning, and reduces actual parameters from 3381 to 3332. It is more informative than the nearest untested rank-5 alternative because rank 6 directly tests the next one-coordinate boundary under the changed training condition that invalidated the earlier standard-schedule result.	0	0
attempt-0027	ba8d7d4528b7322b37d6eb66fb44019bd0e829b2	fe07a01e3c01486f353b952a39ab597ff031e9c8	2026-08-17T07:08:48.781517+00:00	99.990000%	3283	keep	Reduce the learned positional factorization from retained rank 6 to rank 5 while retaining the 45000-step learning-rate-floor schedule, d=14, h=2, L=2, and ff=20.	Family: position representation. Retained incumbent is 3332 parameters at 99.710000%, a +0.710000 percentage-point margin over 99%. Same-family history: the most recent accepted result is attempt-0026, learned positional rank 6 (3332, 99.71%); the most recent failed result in this mechanism is attempt-0017, fixed-basis rank-8 expansion, an optimization failure, while the earlier rank-6 standard-schedule failure was superseded by the changed-condition accepted rank-6 result; 6 prior position-representation macro-attempts plus the rank-7 schedule reattempt. Hypothesis: rank 5 may retain enough learned position-specific role capacity under the successful 45000-step nonzero-tail schedule, reducing actual parameters from 3332 to 3283. This is a representational positional factorization, not parameterization-preserving scalar pruning. It is more informative than the nearest untested rank-4 alternative because rank 5 directly maps the next one-coordinate compression boundary from a qualifying rank-6 incumbent.	0	0
attempt-0028	dfa8858eb6a5123fbd2e47334f92f1874e02aa2b	ba8d7d4528b7322b37d6eb66fb44019bd0e829b2	2026-08-17T07:23:47.865951+00:00	100.000000%	3234	keep	Reduce the learned positional factorization from retained rank 5 to rank 4 while retaining the 45000-step learning-rate-floor schedule, d=14, h=2, L=2, and ff=20.	Family: position representation. Retained incumbent is 3283 parameters at 99.990000%, a +0.990000 percentage-point margin over 99%. Same-family history: the most recent accepted result is attempt-0027, learned positional rank 5 (3283, 99.99%); the prior rank-6 standard-schedule optimization failure was superseded by the accepted rank-6 changed-condition result, and the most recent distinct failed positional substitution is attempt-0017's fixed rank-8 basis; 7 prior position-representation macro-attempts plus the rank-7 schedule reattempt. Hypothesis: rank 4 may preserve the small set of fixed-format positional roles while retaining the successful learned projection and 45000-step schedule, removing another 49 actual parameters (3283 to 3234). This is a representational positional factorization, not parameterization-preserving scalar pruning. It is more informative than the nearest untested rank-3 alternative because it is the immediate one-coordinate compression boundary from the exceptionally high-margin rank-5 incumbent.	0	0
attempt-0029	a92a1ecb934d5f08abdf43baa66e7dfd2303da95	dfa8858eb6a5123fbd2e47334f92f1874e02aa2b	2026-08-17T07:39:29.010627+00:00	99.990000%	3185	keep	Reduce the learned positional factorization from retained rank 4 to rank 3 while retaining the 45000-step learning-rate-floor schedule, d=14, h=2, L=2, and ff=20.	Family: position representation. Retained incumbent is 3234 parameters at 100.000000%, a +1.000000 percentage-point margin over 99%. Same-family history: the most recent accepted result is attempt-0028, learned positional rank 4 (3234, 100.00%); the most recent distinct failed positional substitution is attempt-0017's fixed rank-8 basis, while lower learned ranks are now being re-evaluated under the successful schedule; 8 prior position-representation macro-attempts plus the rank-7 schedule reattempt. Hypothesis: rank 3 may still encode the finite position-role basis needed for this fixed format with the learned expansion and extended schedule intact, saving 49 actual parameters (3234 to 3185). This is a representational positional factorization, not parameterization-preserving scalar pruning. It is more informative than the nearest untested rank-2 alternative because it marks the next immediate capacity boundary from a fully verified rank-4 incumbent.	0	0
attempt-0030	d5f2ea4b418b4daf312a8a52404d96d3abe6b1f3	a92a1ecb934d5f08abdf43baa66e7dfd2303da95	2026-08-17T07:52:49.891790+00:00			error	Reduce the learned positional factorization from retained rank 3 to rank 2 while retaining the 45000-step learning-rate-floor schedule, d=14, h=2, L=2, and ff=20.	Family: position representation. Retained incumbent is 3185 parameters at 99.990000%, a +0.990000 percentage-point margin over 99%. Same-family history: the most recent accepted result is attempt-0029, learned positional rank 3 (3185, 99.99%); the most recent distinct failed positional substitution is attempt-0017's fixed rank-8 basis, while all lower learned ranks tested under the successful schedule so far have qualified; 9 prior position-representation macro-attempts plus the rank-7 schedule reattempt. Hypothesis: two learned positional coordinates with a learned 2-to-14 projection may still represent the task's fixed positional role structure, saving 49 actual parameters (3185 to 3136). This is a representational positional factorization, not parameterization-preserving scalar pruning. It is more informative than the nearest untested rank-1 alternative because rank 2 tests the final multi-coordinate representation before a one-dimensional positional code.	0	
attempt-0031	2b471c496b72b0aa61ccc735faad8de92290998e	a92a1ecb934d5f08abdf43baa66e7dfd2303da95	2026-08-17T08:06:06.144096+00:00			error	Reduce feed-forward width from retained 20 to 19 while retaining rank-3 learned positional factorization and the 45000-step learning-rate-floor schedule.	Family: feed-forward width. Retained incumbent is 3185 parameters at 99.990000%, a +0.990000 percentage-point margin over 99%. Same-family history: the current ff=20 setting was last accepted within the original width sweep at attempt-0003 (4288, 99.91%); the most recent failed result is attempt-0022's ff=19 micro-trial, an optimization failure with 9.9% peak validation under the earlier rank-8, 30000-step zero-ending setting; 4 prior family macro-attempts. The immediately preceding rank-2 positional attempt-0030 is an optimization failure (45000 steps, 11.1% peak validation, no checkpoint), not a scored nonqualification. Hypothesis: ff=19 may retain enough nonlinear capacity in the materially changed rank-3 positional representation and 45000-step nonzero-tail schedule, saving 56 actual parameters (3185 to 3129). This is parameterization-preserving feed-forward-width compression, not a representational substitution. It is more informative than the nearest untested ff=18 alternative because it isolates the one-channel boundary from a high-margin incumbent before any larger bottleneck reduction.	0	
attempt-0032	dba4d537094d1701c0e6ef4023b7f86aaeeb99d4	a92a1ecb934d5f08abdf43baa66e7dfd2303da95	2026-08-17T08:19:19.439276+00:00			error	Replace the retained d=14, two-head attention organization with d=13, one-head attention while retaining two transformer blocks, ff=20, rank-3 learned positions, and the 45000-step learning-rate-floor schedule.	Family: attention organization. Retained incumbent is 3185 parameters at 99.990000%, a +0.990000 percentage-point margin over 99%. Same-family history: the most recent accepted result is attempt-0006, d=14 with two heads (3528, 99.66%); the most recent failed result is attempt-0023, rank-10 QKV factorization, an optimization failure with 0% peak validation; 5 prior attention-organization macro-attempts. The immediately preceding ff=19 attempt-0031 is an optimization failure (45000 steps, 9.05% peak validation, no checkpoint), not a scored nonqualification. Hypothesis: one 13-dimensional full attention head may retain sufficient autoregressive routing for fixed-format addition when the residual width drops only one channel and all remaining components use the now-successful rank-3/45k configuration; this is a representational attention change, not scalar pruning, and reduces actual parameters from 3185 to 2861. It is more informative than the nearest untested d=12 alternative because it preserves the largest residual width below 14 while testing whether two separately parameterized heads are necessary.	0	
attempt-0033	33306bf80460daeddb5cc8448c9dd6e93c8e31f2	a92a1ecb934d5f08abdf43baa66e7dfd2303da95	2026-08-17T08:29:49.900724+00:00			error	Reverse each zero-padded operand in the input representation and use one d=14, two-head transformer block with ff=20, rank-3 learned positions, and the 45000-step learning-rate-floor schedule.	Family: token representation. Retained incumbent is 3185 parameters at 99.990000%, a +0.990000 percentage-point margin over 99%. Same-family history: no accepted token-representation substitution; the most recent failed result is attempt-0014, the rank-4 tied token-code expansion, an optimization failure with 1.5% peak validation; 1 prior attempt in this family. The immediately preceding d=13 single-head attempt-0032 is an optimization failure (45000 steps, 83.7% peak validation followed by decline, no checkpoint), not a scored nonqualification. Hypothesis: reversing padded operand digits makes each next output digit attend to aligned least-significant-first operand positions and prior generated carry, potentially eliminating the second transformer block while retaining one full causal self-attention layer. This is a token-representation plus depth substitution, not parameterization-preserving scalar pruning, reducing actual parameters from 3185 to 1785. It is more informative than reversing operands while preserving two blocks because it directly tests whether alignment removes the previously necessary second computation stage, rather than only measuring a representation change without compression.	0	
attempt-0034	ddb46dcb7ab3e48ddf0d72e1f7a518a7f93d6ab4	a92a1ecb934d5f08abdf43baa66e7dfd2303da95	2026-08-17T08:44:32.408383+00:00	99.190000%	3129	keep	Retain reversed padded operands but restore two d=14, two-head transformer blocks and use ff=19, with rank-3 learned positions and the 45000-step learning-rate-floor schedule.	Family: token representation. Retained incumbent is 3185 parameters at 99.990000%, a +0.990000 percentage-point margin over 99%. Same-family history: no accepted token-representation substitution; the most recent failed result is attempt-0033, reversed operands plus one block, an optimization failure peaking at 2.4% validation; 2 prior token-representation attempts. The immediately preceding d=13 one-head attempt-0032 is an optimization failure (45000 steps, peak 83.7% validation followed by decline, no checkpoint), not a scored nonqualification. Hypothesis: reversing operands may require both retained attention stages even if it does not support the one-layer compression; paired with the nearest ff=19 width reduction, it tests whether the representation can still support a smaller two-layer model (3185 to 3129 parameters). This is a token-representation substitution plus feed-forward-width compression, not parameterization-preserving scalar pruning. It is more informative than restoring two blocks at unchanged ff=20 because it directly resolves whether the reordering can support a qualifying reduction rather than only a non-retainable control.	0	0
attempt-0035	521fa55422fab95e458a37810b26692440e11c1e	ddb46dcb7ab3e48ddf0d72e1f7a518a7f93d6ab4	2026-08-17T08:57:46.985525+00:00			error	Reduce feed-forward width from retained 19 to 18 while retaining reversed padded operands, d=14, two heads, two blocks, rank-3 learned positions, and the 45000-step learning-rate-floor schedule.	Family: feed-forward width. Retained incumbent is 3129 parameters at 99.190000%, a +0.190000 percentage-point margin over 99%. Same-family history: the current reversed-input ff=19 configuration was accepted as attempt-0034 (3129, 99.19%); the earlier rank-3 forward-order ff=19 attempt-0031 was an optimization failure at 9.05% validation, so it does not set this representation's capacity boundary; 5 prior feed-forward-width macro-attempts plus the combined reversed-input ff=19 result. Hypothesis: one further feed-forward channel may remain redundant despite the narrow verifier margin, reducing actual parameters from 3129 to 3073 while preserving every other retained component. This is parameterization-preserving feed-forward-width compression, not a representational substitution. It is more informative than the nearest untested ff=17 alternative because ff=18 is the immediate one-channel boundary from the only qualifying ff=19 reversed-input model.	0	
attempt-0036	e098dd047436a36c03fc3443ce8368fa4d0c8e2d	ddb46dcb7ab3e48ddf0d72e1f7a518a7f93d6ab4	2026-08-17T09:11:16.416852+00:00			error	Reduce learned positional factorization from retained rank 3 to rank 2 while retaining reversed padded operands, d=14, two heads, two blocks, ff=19, and the 45000-step learning-rate-floor schedule.	Family: position representation. Retained incumbent is 3129 parameters at 99.190000%, a +0.190000 percentage-point margin over 99%. Same-family history: the current reversed-input rank-3 setting was accepted as attempt-0034 (3129, 99.19%); the most recent failed result is attempt-0030, rank 2 under forward-order inputs with ff=20, an optimization failure peaking at 11.1% validation; 10 prior position-representation macro-attempts plus the rank-7 schedule reattempt and the combined reversed-input candidate. The immediately preceding ff=18 attempt-0035 is an optimization failure (45000 steps, 10.75% peak validation, no checkpoint), not a scored nonqualification. Hypothesis: operand reversal changes the positional roles sufficiently that rank 2 could now be adequate despite the forward-order failure; retaining the qualifying ff=19 architecture would reduce actual parameters from 3129 to 3080. This is a representational positional factorization, not parameterization-preserving scalar pruning. It is more informative than the nearest untested rank-1 alternative because rank 2 is the direct lower-dimensional boundary from the retained rank-3 reversed-input model.	0	
attempt-0037	729dba332c2d15b7650ee98766f5fb2e07e974c8	ddb46dcb7ab3e48ddf0d72e1f7a518a7f93d6ab4	2026-08-17T09:25:42.530165+00:00			error	Tie query and key projections within each attention block while retaining independent value/output projections, reversed padded operands, d=14, two heads, two blocks, ff=19, rank-3 learned positions, and the 45000-step schedule.	Family: parameter tying. Retained incumbent is 3129 parameters at 99.190000%, a +0.190000 percentage-point margin over 99%. Same-family history: the accepted starting model used tied input/output embeddings (6080, 100.00%); the most recent failed result is attempt-0020, feed-forward sharing across layers, an optimization failure with 58.95% peak validation; 3 prior parameter-tying candidate attempts. The immediately preceding rank-2 reversed-input attempt-0036 is an optimization failure (45000 steps, 11.1% peak validation, no checkpoint), not a scored nonqualification. Hypothesis: a common query/key feature map may suffice for content-similarity attention in the fixed-format task while independent value and output projections preserve information transport and head mixing; this removes one 14x14 matrix per block, reducing actual parameters from 3129 to 2737. This is a representational parameter-tying change, not scalar pruning. It is more informative than the nearest untested cross-layer-attention sharing alternative because it isolates within-layer attention-score symmetry without coupling the two sequential attention computations.	0	
attempt-0038	9a606f78349133fefd3cd24930863f0acd901a3f	ddb46dcb7ab3e48ddf0d72e1f7a518a7f93d6ab4	2026-08-17T09:41:23.561189+00:00	99.710000%	3073	keep	Tie corresponding LayerNorm modules across the two blocks while retaining independent attention/feed-forward transforms, reversed padded operands, d=14, two heads, ff=19, rank-3 learned positions, and the 45000-step schedule.	Family: parameter tying. Retained incumbent is 3129 parameters at 99.190000%, a +0.190000 percentage-point margin over 99%. Same-family history: the accepted starting model used tied input/output embeddings (6080, 100.00%); the most recent failed result is attempt-0037, Q/K sharing within each attention block, an optimization failure with 11.4% peak validation; 4 prior parameter-tying candidate attempts. The immediately preceding rank-2 reversed-input attempt-0036 is an optimization failure (45000 steps, 11.1% peak validation, no checkpoint), not a scored nonqualification. Hypothesis: normalization scale/offset calibration may transfer across the two residual stages even when their attention and feed-forward computations require separate weights; tying only the two LayerNorm pairs removes 56 actual parameters (3129 to 3073). This is a parameter-tying change, not scalar pruning. It is more informative than tying the final LayerNorm to a block normalization because it preserves its distinct output-role normalization while testing the corresponding within-block mechanisms.	0	0
attempt-0039	de8aed04002c78e1425daeed2b995b3edf4aff42	9a606f78349133fefd3cd24930863f0acd901a3f	2026-08-17T09:54:05.116143+00:00			error	Tie the final LayerNorm to the shared feed-forward pre-normalization while retaining corresponding LayerNorm sharing across blocks, reversed operands, d=14, two heads, two blocks, ff=19, rank-3 learned positions, and the 45000-step schedule.	Family: parameter tying. Retained incumbent is 3073 parameters at 99.710000%, a +0.710000 percentage-point margin over 99%. Same-family history: the most recent accepted result is attempt-0038, corresponding LayerNorm sharing across blocks (3073, 99.71%); the most recent failed result is attempt-0037, Q/K sharing, an optimization failure with 11.4% peak validation; 5 prior parameter-tying candidate attempts. The preceding rank-2 reversed-input attempt-0036 is an optimization failure (45000 steps, 11.1% peak validation, no checkpoint), not a scored nonqualification. Hypothesis: the final output normalization may use the same learned affine calibration as the feed-forward pre-normalization now already shared across depth; this removes just one 14-scale-plus-14-offset vector, reducing actual parameters from 3073 to 3045. This is a parameter-tying change, not scalar pruning. It is more informative than removing that final affine entirely because it distinguishes redundancy through reuse from the need for normalization itself.	0	
attempt-0040	83d6d974e7c3aeb591f0c76676493970e378c9ee	9a606f78349133fefd3cd24930863f0acd901a3f	2026-08-17T10:06:52.849695+00:00			error	Tie attention and feed-forward pre-normalization within each block while retaining corresponding cross-layer normalization sharing, reversed operands, d=14, two heads, two blocks, ff=19, rank-3 learned positions, and the 45000-step schedule.	Family: parameter tying. Retained incumbent is 3073 parameters at 99.710000%, a +0.710000 percentage-point margin over 99%. Same-family history: the most recent accepted result is attempt-0038, corresponding LayerNorm sharing across blocks (3073, 99.71%); the most recent failed result is attempt-0039, final-normalization sharing, an optimization failure with 10.7% peak validation; 6 prior parameter-tying candidate attempts. Hypothesis: attention and feed-forward residual updates may use one shared pre-normalization affine calibration while the final output normalization remains distinct; with the existing cross-layer tie, this removes one further 14-scale-plus-14-offset vector, reducing actual parameters from 3073 to 3045. This is a parameter-tying change, not scalar pruning. It is more informative than final-normalization sharing because it preserves the output-specific calibration that the prior failure directly implicated.	0	
attempt-0041	a4b3599e6eae9457e0ebc438d69d82ace76dda0c	9a606f78349133fefd3cd24930863f0acd901a3f	2026-08-17T10:22:05.217178+00:00	99.990000%	3031	keep	Remove the three remaining shared LayerNorm additive bias vectors while retaining LayerNorm scales/statistics, cross-layer norm sharing, reversed operands, d=14, two heads, two blocks, ff=19, rank-3 learned positions, and the 45000-step schedule.	Family: normalization. Retained incumbent is 3073 parameters at 99.710000%, a +0.710000 percentage-point margin over 99%. Same-family history: no accepted normalization compression; the most recent failed result is attempt-0016, no LayerNorm biases in the earlier rank-8 forward-order architecture, an optimization failure with 10.25% peak validation; 3 prior normalization attempts. The immediately preceding in-block normalization-tying attempt-0040 is an optimization failure (45000 steps, 10% peak validation, no checkpoint), not a scored nonqualification. Hypothesis: with only three affine LayerNorm modules remaining after the accepted cross-layer sharing, their additive offsets may be redundant while learned scales and LayerNorm statistics retain calibration; this removes 42 actual scalar parameters (3073 to 3031). This is parameterization-preserving normalization compression, not a representational substitution. It is more informative than RMSNorm because it isolates learned offsets without changing the normalization statistic or the accepted sharing arrangement.	0	0
attempt-0042	bcc2bea6e1bf80886f1d4216e8765afb4702704e	a4b3599e6eae9457e0ebc438d69d82ace76dda0c	2026-08-17T10:33:48.914612+00:00			error	Remove all remaining LayerNorm affine scales as well as offsets while retaining affine-free LayerNorm statistics, cross-layer norm sharing, reversed operands, d=14, two heads, two blocks, ff=19, rank-3 positions, and the 45000-step schedule.	Family: normalization. Retained incumbent is 3031 parameters at 99.990000%, a +0.990000 percentage-point margin over 99%. Same-family history: the most recent accepted result is attempt-0041, offset-free shared LayerNorm (3031, 99.99%); the most recent failed result is attempt-0016, offset-free LayerNorm in the earlier forward-order/rank-8 setup, an optimization failure; 4 prior normalization attempts. Hypothesis: the three shared LayerNorm scales may also be unnecessary once offsets have been successfully removed, while the centering and variance statistic remain active; this removes 42 actual learned scalars, reducing 3031 to 2989. This is parameterization-preserving normalization compression, not a representational substitution. It is more informative than replacing LayerNorm with RMSNorm because it directly isolates all affine parameters while retaining the same mean-and-variance normalization statistic.	0	
attempt-0043	146a84aa74ecbc2d1a6bd070f8313356829e2cd8	a4b3599e6eae9457e0ebc438d69d82ace76dda0c	2026-08-17T10:47:03.544529+00:00			error	Replace the 15x14 tied token table with a rank-5 learned token code and one shared learned 5-to-14 expansion used to form both input embeddings and output-logit rows, retaining all other current mechanisms.	Family: token representation. Retained incumbent is 3031 parameters at 99.990000%, a +0.990000 percentage-point margin over 99%. Same-family history: the most recent accepted token-representation result is attempt-0034, reversed padded operands (3129, 99.19%), while the most recent failed result is attempt-0033, reversed operands with one layer, an optimization failure peaking at 2.4% validation; 3 prior token-representation attempts. The immediately preceding affine-free-normalization attempt-0042 is an optimization failure (45000 steps, 8.3% peak validation, no checkpoint), not a scored nonqualification. Hypothesis: the vocabulary's 15 token identities may lie in a five-dimensional learned subspace when a shared learned expansion forms both the token input table and tied output-logit table; unlike the prior fixed rank-4 token basis, this preserves an adaptable token subspace. This is a representational token factorization, not parameterization-preserving scalar pruning, reducing actual parameters from 3031 to 2966. It is more informative than the nearest untested rank-4 learned factorization because rank 5 is the smallest reduction that retains a comparatively rich learned token subspace after the fixed rank-4 failure.	0	
attempt-0044	5e4f14f4e8a5fc89538ccc6965565fb6862a403d	a4b3599e6eae9457e0ebc438d69d82ace76dda0c	2026-08-17T11:00:01.998248+00:00			error	Tie each feed-forward output map to the transpose of its own learned input expansion while retaining GELU, independent attention, shared no-offset normalization, reversed operands, d=14, h=2, L=2, ff=19, rank-3 positions, and the 45000-step schedule.	Family: parameter tying. Retained incumbent is 3031 parameters at 99.990000%, a +0.990000 percentage-point margin over 99%. Same-family history: the most recent accepted result is attempt-0038, cross-layer LayerNorm sharing (3073, 99.71%); the most recent failed result is attempt-0040, in-block normalization sharing, an optimization failure with 10% peak validation; 7 prior parameter-tying candidate attempts. The immediately preceding learned rank-5 token-factorization attempt-0043 is an optimization failure (45000 steps, 0% peak validation, no checkpoint), not a scored nonqualification. Hypothesis: each feed-forward residual update may operate as a learned nonlinear analysis/synthesis pair using one expansion and its transpose, preserving the GELU and separate block-specific basis while removing one 14x19 matrix per block; this reduces actual parameters from 3031 to 2499. This is a representational parameter-tying change, not scalar pruning. It is more informative than cross-layer feed-forward sharing because it preserves each layer's distinct nonlinear basis while testing whether within-layer reconstruction needs an independent decoder.	0	
attempt-0045	ea7532a1a103060f3f552ba57104a4f979ea756a	a4b3599e6eae9457e0ebc438d69d82ace76dda0c	2026-08-17T11:16:48.465645+00:00	99.960000%	2980	keep	Replace the 35-row rank-3 learned positional code table with factorized rank-3 digit-index and sequence-segment code tables, sharing digit-index codes across reversed operands and output while retaining separate segment codes, learned expansion, shared no-offset normalization, d=14, h=2, L=2, ff=19, and the 45000-step schedule.	Family: position representation. Retained incumbent is 3031 parameters at 99.990000%, a +0.990000 percentage-point margin over 99%. Same-family history: the rank-3 learned-position mechanism was retained in attempt-0029 (3185, 99.99%) and is used in the reversed-operand architecture accepted at attempt-0034 (3129, 99.19%); the most recent failed position result is attempt-0036, reversed operands with rank-2 positions, an optimization failure peaking near 11.1% validation; 11 prior position-representation macro attempts plus a rank-7 training-tail reattempt. The immediately preceding feed-forward symmetry attempt-0044 is an optimization failure (45000 steps completed, 94.85% peak validation, no checkpoint), not a scored nonqualification. Hypothesis: after reversing padded operand and result digit order, a shared digit-index code can supply the common least-significant-to-most-significant coordinate across both operands and the output, while seven segment codes distinguish BOS, operand, separator, and result roles. Replacing the 35x3 position table plus 3x14 expansion (147 learned values) with 11x3 digit-index plus 7x3 segment codes plus the same expansion (96 learned values) reduces actual parameters from 3031 to 2980. This is a structured positional representation factorization, not scalar pruning. It is more informative than a fixed positional projection because it isolates table redundancy while retaining a learned positional subspace and alignment-specific sharing.	0	0
attempt-0046	e47bb84f7648d384ff3b2420c7be818ba650af67	ea7532a1a103060f3f552ba57104a4f979ea756a	2026-08-17T11:30:27.587010+00:00			error	Tie the rank-3 factorized positional segment code for the two reversed padded operand fields while retaining distinct BOS, separator, equals, output, and EOS segment codes, shared digit-index positions, learned expansion, shared no-offset normalization, d=14, h=2, L=2, ff=19, and the 45000-step schedule.	Family: position representation. Retained incumbent is attempt-0045 with 2980 parameters at 99.960000%, a +0.960000 percentage-point margin over 99%. Same-family history: the most recent accepted result is attempt-0045, 7 segment codes plus shared digit-index codes (2980, 99.96%); the most recent failed result is attempt-0036, reversed operands with rank-2 learned positions, an optimization failure peaking near 11.1% validation; 12 prior position-representation macro attempts plus a rank-7 schedule reattempt. Hypothesis: with inputs containing two identically formatted, reversed ten-digit operands, their learned role offsets need not differ once the plus token and causal order identify the fields. Mapping both operand spans to one segment code reduces the segment table from 7x3 to 6x3, lowering actual parameters from 2980 to 2977 while preserving digit-index alignment and the distinct output role. This is structured semantic parameter sharing within the accepted factorized positional representation, not scalar pruning. It is more informative than tying every delimiter code at once because it isolates the exchangeable operand-role assumption before changing boundary or output distinctions.	0	
attempt-0047	a0772fbd3bb456959d603cfe776fda99be421baf	ea7532a1a103060f3f552ba57104a4f979ea756a	2026-08-17T11:31:59.460500+00:00			error	Remove only the final LayerNorm learned scale vector while retaining its centering-and-variance statistic, all three shared no-offset pre-normalization scales, factorized rank-3 positions, reversed operands, d=14, h=2, L=2, ff=19, and the 45000-step schedule.	Family: normalization. Retained incumbent is attempt-0045 with 2980 parameters at 99.960000%, a +0.960000 percentage-point margin over 99%. Same-family history: the most recent accepted result is attempt-0041, no LayerNorm additive bias vectors (3031, 99.99%), and the incumbent retains its block scales; the most recent failed result is attempt-0042, removal of all remaining LayerNorm scales, an optimization failure peaking at 8.3% validation; 4 prior normalization macro attempts. The immediately preceding attempt-0046 position-sharing candidate is an optimization failure (45000 steps, 0% peak validation, no checkpoint), not a scored nonqualification. Hypothesis: the final normalization statistic may be useful but its per-channel learned scale could be redundant because the tied output embedding and retained pre-normalization scales already calibrate representations. Removing only this 14-element scale lowers actual parameters from 2980 to 2966 while preserving all shared block scales. This is a focused normalization parameterization ablation, not a representational substitution. It is more informative than removing all scales again because it distinguishes final-logit calibration from block residual-stream calibration; the nearest untested fixed-unit-scale alternative would merely restate the same absence of learned final scaling.	1	
attempt-0048	29b9f3e46bbad8195eb164d8a2777d828d31fb4c	ea7532a1a103060f3f552ba57104a4f979ea756a	2026-08-17T11:44:13.603766+00:00			error	Retry the final-LayerNorm-scale ablation after correcting initialization to handle affine-free LayerNorms: retain its normalization statistic, all shared no-offset pre-normalization scales, factorized rank-3 positions, reversed operands, d=14, h=2, L=2, ff=19, and the 45000-step schedule.	Family: normalization. Retained incumbent is attempt-0045 with 2980 parameters at 99.960000%, a +0.960000 percentage-point margin over 99%. Same-family history: the most recent accepted result is attempt-0041, no LayerNorm additive bias vectors (3031, 99.99%); the most recent evaluated failure is attempt-0042, removal of all remaining LayerNorm scales, an optimization failure peaking at 8.3% validation; 5 prior normalization macro attempts. Attempt-0047 was a pre-training setup error, not an optimization result: an affine-free final LayerNorm exposed an initializer that unconditionally filled module.weight, which was None. This candidate fixes that general guard and tests the same scientific hypothesis: final per-channel scaling may be redundant while the output normalization statistic and the three shared block scales remain. It removes only 14 learned values, from 2980 to 2966. This is a focused normalization ablation, not scalar pruning. Retrying after the documented configuration correction is more informative than changing the mechanism, because no training signal was obtained in attempt-0047; it remains more diagnostic than all-scale removal because it isolates final-logit calibration from residual-stream calibration.	0	
attempt-0049	38251e3353449da8684300ed083c925974a2ecfe	ea7532a1a103060f3f552ba57104a4f979ea756a	2026-08-17T11:58:07.205874+00:00			error	Replace each two-head full-QKV attention layer with multi-query attention: preserve a full two-head query projection and output projection while sharing one key and one value per token across both heads; retain factorized rank-3 positions, shared no-offset normalization, reversed operands, d=14, L=2, ff=19, and the 45000-step schedule.	Family: parameter tying. Retained incumbent is attempt-0045 with 2980 parameters at 99.960000%, a +0.960000 percentage-point margin over 99%. Same-family history: the most recent accepted structural-sharing result is attempt-0038, cross-layer LayerNorm sharing (3073, 99.71%); the most recent failed result is attempt-0044, transpose-tied feed-forward maps, an optimization failure peaking at 94.85% validation; 8 prior parameter-tying macro attempts. The immediately preceding attempt-0048 final-scale ablation is an optimization failure (45000 steps, 84.0% peak validation, no checkpoint), not a scored nonqualification. Hypothesis: two attention heads need distinct query directions to choose different causal locations, but may reuse a common tokenwise key/value memory. Replacing per-block 3d-by-d QKV maps with one d-by-d query map and one d-by-2d_head key/value map saves 196 learned values per block at d=14,h=2, reducing actual parameters from 2980 to 2588 while retaining two query heads and the output mixer. This is a structured multi-query attention representation, not scalar pruning. It is more informative than sharing full QKV across blocks or transpose tying because it isolates cross-head KV redundancy while preserving layer-specific maps and head-specific queries.	0	
attempt-0050	687c1a80707dc0727160acb5bab09e4c71d92a4f	ea7532a1a103060f3f552ba57104a4f979ea756a	2026-08-17T12:10:54.237910+00:00			error	Reduce the feed-forward width from 19 to 18 in both blocks while retaining factorized rank-3 positional codes, distinct operand segment codes, full two-head QKV attention, shared no-offset normalization, reversed operands, d=14, L=2, and the 45000-step schedule.	Family: feed-forward width. Retained incumbent is attempt-0045 with 2980 parameters at 99.960000%, a +0.960000 percentage-point margin over 99%. Same-family history: the most recent accepted result is attempt-0025, ff=19 in the earlier rank-7 forward-order architecture (3381, 99.89%); the most recent failed result is attempt-0035, ff=18 in the pre-factorized reversed-input architecture, an optimization failure; 6 prior feed-forward-width macro attempts plus one closed fine-width automation. The immediately preceding multi-query candidate attempt-0049 is an optimization failure (45000 steps, 7.35% peak validation, no checkpoint), not a scored nonqualification. Hypothesis: the accepted factorized positional representation reduces the role-specific burden on the residual stream enough that one fewer nonlinear channel per block can suffice. Reducing each 14-to-19-to-14 feed-forward pair to width 18 removes 28 learned values per block, lowering actual parameters from 2980 to 2924. This is a one-channel feed-forward-width compression, not a representational substitution. It is more informative than trying ff=17 because it revisits the immediate width boundary under the materially different accepted factorized-position architecture; it also identifies whether position factorization, not just wider feed-forward capacity, provides the incumbent's margin.	0	
